Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species
5fe8a79baa0e9601bc73ff3938dbf497,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unassigned
3b3d1f4fb326e68b8646a48cead12090,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Chlorella_sp.
28eae2c21193f63498952963b22e9adb,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,metagenome
c10edec88586e988ab60f63d37444d95,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Chlamydomonas_reinhardtii
eb7f380ad2d40fed3eff916e7f7b23b7,Bacteria,Cyanobacteria,Cyanobacteriia,unassigned,unassigned,unassigned,unassigned
b7d549c86e7d5e2a4d0cf3f80a377808,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
b5e6d073ba80b055fa84cb7c17917c16,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unassigned
5aa6ad739dedde3eee9e33146a2f297a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Oscillatoriales_cyanobacterium
d30e459cb631872a0a561e642a659e32,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,unassigned,unassigned
f8d1fd47a97c9ee96ca4c8acae1fb6ea,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
82019384d84486fdda1c7227ec2ea1ef,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unassigned,unassigned
05d385f8260362e624138cae31e3f909,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,uncultured_actinobacterium
34f55b5b8f6c8225abfd1d5fd55e4ae8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
e416d0916760d2fc17b616e2ac3ad855,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,unassigned
a7c7ceec0af73e21fecdefdd94d6d66c,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,LB3-76,uncultured_Antarctic
9434f7e486b0c09d19e3db2803d7c3fa,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
197db4bf86f700ea9ab9e96e5d959660,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,metagenome
a5ef8a6bc75d15e823ee4c6ef1ed9c0f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,uncultured_Alphaproteobacteria
f8bc61df1a4f5a1a61dd02410e75430e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,uncultured_bacterium
51c83aa0b3b1b26fd77bd3d1d1137945,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,uncultured_bacterium
7ce79e732f30f182dfed60fe17ed5bf4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,unassigned
a4aad15e1f4071e09e460898017406ef,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
36204eff82240bac85c7ee67df54cdfe,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,uncultured_beta
48cade213d3a978b6f4b483e8612df22,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Verrucomicrobium_sp.
82e4bc3913eca1b0349800a5047c74ab,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
0b6cd120010078487fb853c507d3d89f,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,uncultured_Armatimonadetes
28a7b520d72d9251c025bfaeaf19a389,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,Nodosilinea_PCC-7104,unassigned
84bfd537f8f37b78bbea1a6aa8f90773,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,unassigned
fc53f4c6401c6a2fb8190bdb3bb60648,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,unassigned
de2db5c0e439f95790b2e546fe5ca307,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Bacteroidetes_bacterium
4964f339e90a20437a19d7ec3bcd8a1a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,Cyclobacteriaceae_bacterium
a2e23d7e7a4a2e4a237e3dfd5a87bb74,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,unassigned
20cd591df871993e8fd1ccad64a87c5d,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium
5648dccee530d68ceb3e4d7d22cf8756,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
9c7422a3a4ea092153a2fbc0fe158fa7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,unassigned
75c08e4a01ff76f0a1208b0a021263f1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
c06bfe9744efed890e7fafd2814354db,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,unassigned
530376d4f32c99da26a423059b1636a2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
d15bc449222795a9ff230013aa633686,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,unassigned
88e2aad760a2a14a57d80b478cc2d87f,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,unassigned
a3e5857c8668034f453ce81cb8f932cf,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_mexicana
d662d41c478094e4a8f701d57e0564d4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,unassigned
8f9f0d18336ee02b0a727cc9e1ac40e7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_bacterium
770b07dd5b21923109c7449796e061bc,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,uncultured_bacterium
48a6f7f0fdf72573c61768228df15266,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,uncultured,uncultured_Rhodocista
dc3835d12dc9edc210bddff9c66bf356,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus_Aquirestis,unassigned
1f906220e22a866c19bb9977f26e5400,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_organism
dc70f3a91b084c41c0fe1baaada5a14a,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,planctomycete_str.
00a51d9a9a5fb99491a8f559c83c0680,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandarakinorhabdus,Sandarakinorhabdus_sp.
48f6a9111a10b4cc1570b9fd6a68da56,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
7b78cc4c5546fbeb0ef862dc6b7d365d,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseococcus,uncultured_bacterium
1a1627abfe110163ef48456566475211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,unassigned
674b7790ac6a515e70f68981ba21a564,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
f44989ea51222ca79392fce8529b92f1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_Verrucomicrobiaceae
986f98889a37e94000b44ec2d7284694,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Wandonia,uncultured_bacterium
1ab38d504f45913e2082b9d63e11bc27,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unassigned,unassigned
69e60a7780ed19b0d4dfcaf34837aa88,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,unassigned
55187a049f49d1f9da8e670055b74322,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,unassigned
3c34d0c88d15b46c05b70a1e717d01b3,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc_PCC-7524,unassigned
537ad867c97334ea04434f509b8b28cc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,metagenome
e91b342e7305b7c6db604cb75c038e10,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,uncultured_Verrucomicrobia
1e1178f3163cc9169597e95ff04f6ec6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
0feed47f44985a18240b5a809d33f772,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,uncultured_bacterium
2d9a9d6012e671d8135cb2df734d9edd,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium
c06ccd1f7d57566ef669942328b1a946,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
00e0cd39c66eb8108b51a5552658dd79,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
17adfbeb82def6e769168d3b98c96887,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
95f68c9c54b7f4721a91a5113b87e8f8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,metagenome
4fb23c7c53168fe127f3bae7d03d26e8,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,unassigned
17d62745f8a56df19da50ef39f6a8923,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_stagni
59a4a1cac97a77d928e42ceef7282892,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,unassigned
8776dd4e1cdc00459244c2d428961be8,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_Gemmatimonas
39b3d2130de1bad96a4a8f28d4b72d6e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
c3d31a9de6628eaaa0ad9d42d0fdeef3,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,uncultured_bacterium
c6d65355f4214c9f13205aafe994a4c7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
0fba3fdf54c41457feec92f2fcd975db,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
dd3feb8bca4f233f9df1a182c90ff495,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
3be88f8274c425c665730cf05ea1ae4c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Tetradesmus_obliquus
d4a0b6f1f74b23c47af5225b6000e60a,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,unassigned
29e9bcda4d4ba2334aa952b0eac7d847,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,unassigned
dec800feb7a36ba5574eb63b5099a684,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,unassigned
393ebadec41cd6b947054eb3989ad267,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,unassigned
1d095e201db7b4e55469774d76554650,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,uncultured_Solitalea
2f0bc7d2394a500c5977bdeb8eb5e057,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter_glucosidilyticus
d95c4985da317273d528df85ac710428,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unassigned
92132245174e40943dacced69bf99906,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena_PCC-7429,unassigned
bdcec6803f81c32877b24a050b64bd3d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Algoriphagus_boseongensis
f960a197844583bb25c6dbe6a57cdd68,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,unassigned
8495a7602793efbeca7e9822804d198a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
dd7956c56d0b299c7477deef1895868b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,unassigned,unassigned
20ecaf6550b196f2521224bee2139041,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,Aquiflexum_sp.
c39ea129388a077989abed2081b5fe88,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,uncultured_bacterium
c29894f75d6e88444505f289f9c73104,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_bacterium
ba1561bbc611b63065c0eeb0f1197e14,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
e57c5df6a9b3b982472e7754ed31f313,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unassigned
3678a2e78e22a15640ff9c28b4192240,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,metagenome
4b961b84716ac167392b11929d702643,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unassigned
a1bda8327c900afd0b81fd9b78ea1ecb,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Chlamydomonas_asymmetrica
b623878be1a5bec99680650e8cdeb5b0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Tetradesmus_obliquus
df0736a627c5abca0d059cfc601ff56f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,unassigned
6822ccc4f385406009077ae068343801,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
573091d7ddd85f9c5f14a7e53d2ba0bf,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unassigned
6d234edfb3e5ff975eaa127d514f2b0b,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,JSC-12,uncultured_cyanobacterium
a9164d01308501b576afa06256a15b0f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,unassigned
92fce43ee9e509878065293eba2d7fdd,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
94fb5a90171649810f2d34cf7b2fe652,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
6699faa973867e23f56b360313a79461,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
cbf8f417e4b377f04ecedab706f81d61,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,unassigned
f3fccbde0311df9300583834684a446c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,uncultured_bacterium
d059362ec038148f9c8d57dc9e6e2bb9,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
24eec4b14fa4d9e7289658d3348da392,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
69e49e83ce1d7c260ab365773d82ed94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,uncultured_bacterium
8735f92a7f18db944bc862777fbd3222,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
aabb77ea4367572739667006d82d96c7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,unassigned
a1f3ff2a522d28314dbd68e181004126,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unassigned,unassigned
09de3dde6c465b74bcb8e6f8a478e4e0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,unassigned
f504c2dc1691be6358ab251ead0647e9,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,Nodosilinea_PCC-7104,unassigned
158b583e53ec07620e6a8e125a956952,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_Planctomycetales
ee76578a1e13c7a3d435f6a55abeefc4,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Monodopsis_sp.
ceed7a68529319c9110ed0850d53c46e,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,unassigned
4287f9128329cdf3a30826b67cc0126c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
54a617f51f8bc09d27385cf0d76c0315,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
6b00ebe23988d37fa2efcd223206002a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,unassigned
b5df267866e9972418aa68ddf2562752,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
bdfae30390ab399b4edb53b60820ed2d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
5cf44719bbbc951c303550573027617d,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,Chamaesiphon_PCC-7430,uncultured_bacterium
a85cf73a578a2ac0405f19a451a17c12,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
5f860792e75c63fee7cc9ba712c92163,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,unassigned
3d8b8c25e5e5661553921ebe786bc7c5,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseococcus,uncultured_bacterium
4dd021ec5a9a60ebf8cf989b62bf7fb6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,unassigned
afd9a4eac39ff52fd1997e24a0fcbe41,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,Aquiflexum_sp.
2b455c478b7f5421a3a66011590dead0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unassigned
43cf309c0017b2aeb396771f5f95f340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
fed24691259ad53bae4ae128168a1870,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,unassigned
0e47b1c8584c7a957e4ec39127224c0f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unassigned
f47beff0fc3748fcf424bf33bc490cf2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_mexicana
93e77b929d0700c6158fa3ee5d36d39e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,unassigned
a7fab7dc3b1be087b2104c93fd57c730,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,unassigned
8fd6bccac4611196896f864d8eccbc60,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
01d175c31175762ee06b309aab2db991,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
1f13b401f2c5bd154a3f6477561a9188,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter,uncultured_bacterium
905d214feb457907fe0bb9bfbf8d475b,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
e898620b82d3ae5814a1888c8888639a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
6920b357b9ed1533f23a229b5c0c9d2c,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
e7b0ccd1e3527007bd5e30506cd4cb59,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
93fe7d3aa378e519af1295cfff39fe4d,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
0ae5531a9802e71139c959faebdde10c,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,unassigned
b909a92ff7714e3dcc0db59c280a7ac9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
199b47004e629d172bc2a98d67e1ec5d,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Paludibaculum,uncultured_bacterium
a1c639274a35f1351e0ded43929eb196,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,unassigned
5183d97b2862d0ab4cacfd081ab5d0fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,uncultured_bacterium
12682d6b0a5c783977175d474833a90f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
3c8356dcdc903d69d54498ab9d2d8354,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
23acb23c47048fa1ed04bdadadb73ba0,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
498f81952b6856bb72e4a6f7daaab638,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,unassigned
8e2115705f89cb1379bd764b33db106f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
666e75b3aa8c13bd907de05b50c45266,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unassigned
f221c4e48964412b3ba515ac0ea3a17e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
111ac02fc13408aa159d0776e2087734,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,uncultured_bacterium
c547692963300c724bea5a252b2d3359,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,unassigned,unassigned
33547a47b50a172324145f7665591223,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured_Phycisphaerales
